#cell	AHR	AIRE	ALX1	ALX3	ALX4	AR	AR	AR	TFAP2A	TFAP2B	TFAP2C	TFAP2D	ARID3A	ARID5B	ARNT2	ARNT	ARX	ASCL1	ASCL2	ATF1	ATF2	ATF2	ATF2	ATF3	ATF4	ATF6	ATF7	ATOH1	BACH1	BACH2	BARHL1	BARHL2	BARX1	BARX2	BATF3	BATF	BATF	BCL11A	BCL6B	BCL6	BHLHA15	BHLHE22	BHLHE23	BHLHE40	BHLHE41	ARNTL	BPTF	T	T	BRCA1	BSX	CDC5L	CDX1	CDX2	CEBPA	CEBPB	CEBPD	CEBPE	CEBPG	CEBPZ	CENPB	CLOCK	EBF1	NR2F1	NR2F1	NR2F2	NR2F2	CPEB1	CREB3L1	CREB3L2	CREB1	CREB3	CREB5	CREM	CRX	CTCFL	CTCF	CUX1	CUX2	CXXC1	DBP	DDIT3	DLX1	DLX2	DLX3	DLX4	DLX5	DLX6	DMBX1	DMRT1	DPRX	DRGX	DUX4	DUXA	E2F1	E2F2	E2F3	E2F4	E2F4	E2F5	E2F6	E2F7	E2F8	E4F1	EGR1	EGR2	EGR2	EGR3	EGR4	EHF	ELF1	ELF2	ELF3	ELF5	ELK1	ELK3	ELK4	EMX1	EMX2	EOMES	EPAS1	ERG	ESRRA	ESRRB	ESRRG	ESR1	ESR1	ESR2	ESR2	ESX1	ETS1	ETS2	ETV1	ETV2	ETV3	ETV4	ETV5	ETV6	ETV7	MECOM	FEV	FEZF1	FIGLA	FLI1	FLI1	FOSB	FOSL1	FOSL2	FOS	FOXA1	FOXA2	FOXA3	FOXB1	FOXC1	FOXC2	FOXD1	FOXD2	FOXD3	FOXF1	FOXF2	FOXG1	FOXH1	FOXI1	FOXJ2	FOXJ3	FOXJ3	FOXK1	FOXL1	FOXM1	FOXO1	FOXO3	FOXO4	FOXO6	FOXP1	FOXP2	FOXP3	FOXQ1	FUBP1	GABPA	GATA1	GATA1	GATA2	GATA2	GATA3	GATA4	GATA5	GATA6	GBX1	GBX2	GCM1	GCM2	NR3C1	NR3C1	GFI1B	GFI1	GLI1	GLI2	GLI3	GLIS1	GLIS2	GLIS3	GMEB2	GRHL1	GRHL2	GSC2	GSC	GSX1	GSX2	HAND1	HAND1	HBP1	NHLH1	HES1	HES5	HES7	HESX1	HEY1	HEY2	HIC1	HIC2	HIF1A	HINFP	HLF	HLTF	HMBOX1	EN1	EN2	HMGA1	HMGA2	HMX1	HMX2	HMX3	HNF1A	HNF1B	HNF1B	HNF4A	HNF4G	ONECUT1	HOMEZ	HSF1	HSF1	HSF2	HSF4	HSFY1	TCF12	HOXA10	HOXA11	HOXA13	HOXA1	HOXA2	HOXA5	HOXA7	HOXA9	HOXB13	HOXB1	HOXB2	HOXB3	HOXB4	HOXB6	HOXB7	HOXB8	HOXC10	HOXC11	HOXC12	HOXC13	HOXC6	HOXC8	HOXC9	HOXD10	HOXD11	HOXD12	HOXD13	HOXD3	HOXD4	HOXD8	HOXD9	ID4	IKZF1	INSM1	IRF1	IRF2	IRF3	IRF4	IRF5	IRF7	IRF8	IRF9	IRX2	IRX3	ISL1	ISL2	ISX	TCF4	JDP2	JUNB	JUND	JUN	ZBTB33	ZBTB33	ZBTB33	KLF12	KLF13	KLF14	KLF15	KLF16	KLF1	KLF3	KLF4	KLF5	KLF6	KLF8	KLF9	LBX2	LEF1	LHX2	LHX3	LHX4	LHX6	LHX8	LHX9	LMX1A	LMX1B	LYL1	MAFA	MAFB	MAFF	MAFF	MAFG	MAFG	MAFK	MAFK	MAF	MAF	MAX	MAZ	MAZ	MBD2	NR3C2	MECP2	MEF2A	MEF2B	MEF2C	MEF2D	MEIS1	MEIS1	MEIS2	MEIS3	MEOX1	MEOX2	MESP1	MGA	MITF	MIXL1	MLXIPL	MLX	MNX1	MSX1	MSX2	MTF1	MXI1	MXI1	MYBL1	MYBL2	MYB	MYCN	MYC	MYF6	MYNN	MYOD1	MYOD1	MYOG	MZF1	NANOG	NANOG	NEUROD1	NEUROD2	NFE2L1	NFE2L2	NFATC1	NFATC1	NFATC2	NFATC3	NFATC4	NFAT5	NFE2	NFIA	NFIA	NFIB	NFIC	NFIC	NFIL3	NFKB1	NFKB2	NFYA	NFYB	NFYC	NEUROG2	NKX2-1	NKX2-2	NKX2-3	NKX2-5	NKX2-8	NKX3-1	NKX3-2	NKX6-1	NKX6-1	NKX6-2	NOBOX	NOTO	NR0B1	NR1D1	NR1D1	NR1H2	NR1H3	NR1H3	NR1H4	NR1H4	NR1I2	NR1I2	NR1I3	NR1I3	NR2C1	NR2C2	NR2E1	NR2E3	NR2F6	NR4A1	NR4A2	NR4A3	NR5A2	NR6A1	NRF1	NRL	OLIG1	OLIG2	OLIG2	OLIG3	ONECUT2	ONECUT3	OSR2	OTX1	OTX2	OVOL1	OVOL2	ZNF146	TP53	TP53	POU5F1B	TP63	TP63	TP73	TP73	PATZ1	PATZ1	PAX1	PAX2	PAX3	PAX4	PAX5	PAX6	PAX7	PAX8	PBX1	PBX1	PBX2	PBX3	PBX3	PDX1	PDX1	CBFB	PHOX2A	PHOX2B	POU1F1	PITX1	PITX2	PITX3	PKNOX1	PLAG1	PLAGL1	POU2F1	POU2F2	POU2F3	POU3F1	POU3F2	POU3F3	POU3F4	POU4F1	POU4F2	POU4F3	POU5F1	POU5F1	POU6F1	POU6F2	PPARA	PPARA	PPARD	PPARG	PPARG	PRDM14	PRDM1	PRDM4	PRDM6	PGR	PGR	PROP1	PROX1	PRRX1	PRRX2	PTF1A	PTF1A	PURA	RARA	RARA	RARA	RARB	RARG	RARG	RARG	RAX2	RELB	REL	REST	RFX1	RFX1	RFX2	RFX2	RFX3	RFX4	RFX5	RFX5	RHOXF1	RORA	RORC	RREB1	RUNX1	RUNX2	RUNX3	RXRA	RXRA	RXRB	RXRG	RAX	SALL4	SCRT1	SCRT2	SHOX2	SHOX	SIX1	SIX2	SMAD1	SMAD2	SMAD3	SMAD4	SMARCA1	SMARCA5	SNAI1	SNAI2	SOX10	SOX10	SOX11	SOX13	SOX15	SOX17	SOX18	SOX1	SOX21	SOX2	SOX2	SOX3	SOX4	SOX5	SOX7	SOX8	SOX9	SOX9	SP1	SP1	SP2	SP2	SP3	SP4	SP4	SPDEF	SPI1	SPIB	SPIC	SPZ1	SREBF1	SREBF2	SRF	SRY	STAT5A	STAT5B	STAT1	STAT1	STAT2	STAT3	STAT4	STAT6	NR5A1	RBPJ	TAF1	TAL1	TAL1	TBP	TBR1	TBX15	TBX19	TBX1	TBX20	TBX21	TBX2	TBX3	TBX4	TBX5	TCF7	TEAD1	TEAD2	TEAD3	TEAD4	TEF	TGIF2LX	RELA	TCF7L1	TCF7L2	TFAP4	TFCP2	TFDP1	TCF3	TFE3	TFEB	TGIF1	TGIF2	THAP11	THAP1	THRA	THRA	THRB	THRB	TLX1	TWIST1	TWIST1	YY1	YY2	UBP1	UNCX	USF1	USF2	VAX1	VAX2	VDR	VDR	VENTX	VEZF1	VEZF1	VSX1	VSX2	WT1	WT1	XBP1	ZNF324	ZNF354A	ZBED1	ZBTB14	ZBTB17	ZBTB18	ZBTB48	ZBTB49	ZBTB7A	ZBTB7B	ZBTB4	ZBTB4	ZBTB6	ZEB1	HIVEP1	HIVEP2	ZFP64	ZFHX3	ZFP28	ZFP42	ZFP82	ZFX	ZFX	ZIC1	ZIC2	ZIC3	ZIC4	ZIM3	ZKSCAN1	ZKSCAN3	ZNF121	ZNF134	ZNF134	ZNF136	ZNF140	ZNF143	ZNF148	ZNF214	ZNF219	ZNF232	ZNF250	ZNF257	ZNF260	ZNF263	ZNF263	ZNF264	ZNF274	ZNF281	ZNF282	ZNF317	ZNF320	ZNF322	ZNF329	ZNF331	ZNF333	ZNF335	ZNF335	ZNF341	ZNF341	ZNF350	ZNF350	ZNF382	ZNF384	ZNF394	ZNF394	ZNF410	ZNF418	ZNF418	ZNF423	ZNF436	ZNF449	ZNF467	ZNF490	ZNF502	ZNF524	ZNF528	ZNF547	ZNF549	ZNF554	ZNF554	ZNF563	ZNF563	ZNF582	ZNF586	ZNF589	ZNF652	ZNF667	ZNF680	ZNF708	ZNF708	ZNF713	ZNF740	ZNF768	ZNF770	ZNF770	ZNF784	ZNF816	ZNF816	ZNF18	ZNF41	ZNF41	ZNF76	ZNF85	ZNF85	ZNF8	ZSCAN16	ZSCAN22	ZSCAN31	ZSCAN4
1	9.53785714286	0.00428571428571	3.56857142857	0.00714285714286	1.09	4.09928571429	4.09928571429	4.09928571429	16.0764285714	0.0	12.7221428571	0.0	8.38071428571	0.605714285714	8.67285714286	15.3657142857	0.520714285714	0.0692857142857	0.00785714285714	34.015	18.4057142857	18.4057142857	18.4057142857	28.26	261.469285714	9.32142857143	18.3928571429	0.0	6.98357142857	0.139285714286	0.0207142857143	0.0	5.58071428571	0.015	8.4	0.0378571428571	0.0378571428571	0.0228571428571	0.0342857142857	6.14714285714	0.119285714286	0.0	0.0	97.2385714286	0.401428571429	11.3964285714	36.6542857143	0.0228571428571	0.0228571428571	34.6928571429	0.0	7.69571428571	0.0	0.47	1.61785714286	45.8835714286	9.01285714286	0.00357142857143	31.7878571429	35.2042857143	51.1914285714	5.07642857143	0.858571428571	4.98	4.98	10.4507142857	10.4507142857	2.76571428571	0.658571428571	10.255	22.0942857143	31.9685714286	0.895714285714	38.8478571429	0.0335714285714	0.0607142857143	23.6607142857	28.26	0.0464285714286	56.7064285714	2.09571428571	22.2014285714	2.81785714286	0.213571428571	0.150714285714	3.31785714286	0.00214285714286	0.0442857142857	0.964285714286	0.0157142857143	0.0	0.00785714285714	0.0528571428571	0.0114285714286	34.6421428571	2.67428571429	9.24428571429	84.8314285714	84.8314285714	14.245	24.6092857143	5.35642857143	4.63214285714	38.635	27.2778571429	0.415714285714	0.415714285714	0.381428571429	0.045	3.01857142857	12.4314285714	9.95357142857	252.412857143	0.0171428571429	16.5928571429	28.4057142857	4.69285714286	0.0364285714286	0.00142857142857	0.775	65.62	0.0	19.6878571429	0.127142857143	0.015	0.0821428571429	0.0821428571429	0.0921428571429	0.0921428571429	0.0185714285714	12.6864285714	40.9642857143	2.31285714286	1.28285714286	5.51428571429	26.4964285714	20.9471428571	4.63928571429	0.0342857142857	0.108571428571	0.00142857142857	0.0	0.0	0.0528571428571	0.0528571428571	66.405	43.3785714286	57.1021428571	151.614285714	10.0328571429	12.5778571429	1.29142857143	0.0	2.775	0.349285714286	2.03714285714	0.337142857143	0.389285714286	0.00285714285714	6.245	0.0942857142857	0.374285714286	0.0185714285714	5.30428571429	15.9285714286	15.9285714286	8.86857142857	1.16642857143	60.6542857143	1.66571428571	3.49285714286	0.892142857143	0.270714285714	6.04214285714	0.0157142857143	0.0928571428571	1.19714285714	80.2178571429	6.14	0.00714285714286	0.00714285714286	2.24857142857	2.24857142857	4.93857142857	1.61571428571	0.371428571429	1.05142857143	0.0321428571429	1.86928571429	0.0121428571429	0.0142857142857	33.2035714286	33.2035714286	0.01	0.149285714286	22.305	12.0492857143	0.02	0.00571428571429	14.7957142857	10.3071428571	5.53357142857	0.857857142857	0.0221428571429	0.0114285714286	0.254285714286	0.0	0.0	0.199285714286	0.199285714286	18.1671428571	0.398571428571	44.7435714286	0.00571428571429	1.505	0.364285714286	1.51785714286	0.0785714285714	0.47	1.41357142857	143.409285714	11.145	0.32	15.5385714286	9.75928571429	0.219285714286	0.377857142857	242.590714286	11.5271428571	0.0378571428571	0.0471428571429	0.0114285714286	4.035	11.3521428571	11.3521428571	14.0521428571	1.25142857143	0.14	6.29214285714	61.9435714286	61.9435714286	8.49285714286	33.0242857143	0.00142857142857	36.0642857143	4.18071428571	0.518571428571	1.91785714286	2.70142857143	1.23857142857	3.605	2.29357142857	1.19357142857	2.77357142857	0.00428571428571	1.975	15.2307142857	0.495	14.0878571429	20.935	9.20857142857	2.36285714286	0.717857142857	0.00642857142857	8.48857142857	5.38214285714	2.13142857143	9.65357142857	3.46642857143	2.36357142857	0.0121428571429	0.142142857143	0.332857142857	0.549285714286	3.09357142857	1.46071428571	4.03785714286	0.005	0.0	10.9164285714	10.6792857143	105.882142857	0.0264285714286	7.77642857143	3.37071428571	0.261428571429	11.0971428571	0.442142857143	1.26642857143	0.02	5.40928571429	0.000714285714286	1.72928571429	18.32	107.090714286	55.4421428571	44.37	5.73785714286	5.73785714286	5.73785714286	2.01642857143	22.4771428571	0.00642857142857	0.0378571428571	16.5178571429	0.0221428571429	8.72714285714	9.94285714286	33.0142857143	72.4335714286	0.0607142857143	0.93	1.08	0.0157142857143	5.22642857143	0.0307142857143	0.865	0.175714285714	2.38142857143	0.242142857143	0.0	0.645714285714	0.459285714286	0.130714285714	0.0157142857143	5.795	5.795	51.8142857143	51.8142857143	89.3128571429	89.3128571429	0.315	0.315	31.2521428571	142.766428571	142.766428571	44.5857142857	0.0478571428571	9.20357142857	14.0628571429	1.63928571429	0.0192857142857	25.2285714286	1.60357142857	1.60357142857	7.74	22.5314285714	0.00571428571429	0.005	3.37285714286	4.87071428571	7.52857142857	0.0707142857143	2.43571428571	35.1835714286	2.80571428571	3.03714285714	2.23714285714	3.19571428571	5.70571428571	5.70571428571	9.37071428571	46.55	0.176428571429	0.00571428571429	132.234285714	0.0	10.3521428571	0.00357142857143	0.00357142857143	0.0	49.4942857143	0.02	0.02	0.00642857142857	0.0121428571429	103.375714286	52.6678571429	1.64357142857	1.64357142857	1.25928571429	10.0392857143	0.197142857143	12.2635714286	0.285714285714	8.48928571429	8.48928571429	10.2628571429	14.4842857143	14.4842857143	6.94	12.7357142857	59.1621428571	8.58142857143	31.1792857143	38.1264285714	0.00357142857143	0.0242857142857	0.000714285714286	0.035	9.87214285714	0.631428571429	2.87285714286	0.09	0.167142857143	0.167142857143	0.00785714285714	0.00142857142857	0.0342857142857	39.8614285714	3.33428571429	3.33428571429	54.5678571429	14.17	14.17	0.231428571429	0.231428571429	0.025	0.025	0.235714285714	0.235714285714	30.2835714286	9.42928571429	0.0135714285714	0.687142857143	43.2628571429	145.003571429	7.82714285714	1.44928571429	10.2021428571	1.83571428571	12.6935714286	0.585714285714	0.0235714285714	0.00142857142857	0.00142857142857	0.00214285714286	0.295714285714	0.005	5.17285714286	1.21071428571	0.0	0.0128571428571	0.113571428571	85.2542857143	47.8192857143	47.8192857143	0.015	2.38428571429	2.38428571429	0.166428571429	0.166428571429	14.4828571429	14.4828571429	0.015	0.105714285714	0.0	0.000714285714286	0.00785714285714	1.84357142857	0.308571428571	0.961428571429	31.9007142857	31.9007142857	20.6907142857	10.4271428571	10.4271428571	0.0592857142857	0.0592857142857	30.5021428571	0.00857142857143	0.000714285714286	0.106428571429	13.8507142857	1.02642857143	0.0878571428571	8.69071428571	0.107142857143	5.21928571429	4.48428571429	0.277857142857	0.0364285714286	0.01	0.005	0.00857142857143	0.0	1.10214285714	0.00285714285714	0.0771428571429	2.96142857143	2.96142857143	1.48285714286	0.0142857142857	1.30142857143	1.30142857143	3.62428571429	20.6778571429	20.6778571429	0.00214285714286	9.88285714286	14.5014285714	0.163571428571	0.0	0.0	0.00285714285714	0.1	0.0164285714286	2.85928571429	0.0	0.0	7.82642857143	10.2328571429	10.2328571429	10.2328571429	13.3828571429	18.4592857143	18.4592857143	18.4592857143	0.00214285714286	13.6928571429	3.26571428571	5.67857142857	3.62428571429	3.62428571429	5.17642857143	5.17642857143	2.48928571429	0.0342857142857	28.3578571429	28.3578571429	0.0835714285714	1.4	0.0457142857143	3.01714285714	5.765	0.389285714286	2.54928571429	14.6485714286	14.6485714286	16.3021428571	0.0	0.0292857142857	4.06714285714	0.0107142857143	0.0164285714286	1.21071428571	0.0378571428571	4.25428571429	0.165	8.37785714286	69.055	126.572142857	32.8064285714	26.535	17.1257142857	8.73214285714	1.19071428571	0.0535714285714	0.0535714285714	0.00357142857143	10.3221428571	1.11214285714	0.979285714286	0.842142857143	0.0	2.40785714286	3.79	3.79	0.00214285714286	12.7878571429	0.0171428571429	0.402857142857	0.117857142857	5.75571428571	5.75571428571	17.9942857143	17.9942857143	7.26642857143	7.26642857143	29.3678571429	1.50714285714	1.50714285714	2.78428571429	0.0778571428571	0.322142857143	0.0185714285714	0.0	110.467857143	23.3357142857	20.5428571429	0.0207142857143	2.81714285714	24.6464285714	69.025	69.025	15.5307142857	68.0207142857	9.71	50.4507142857	0.0192857142857	13.7492857143	11.1578571429	0.00642857142857	0.00642857142857	19.1728571429	0.0264285714286	0.0228571428571	0.94	2.615	0.994285714286	0.0178571428571	2.115	17.9292857143	0.125714285714	0.0	4.12714285714	47.5814285714	13.7521428571	3.68071428571	35.2264285714	1.15285714286	0.00928571428571	40.6171428571	3.34285714286	18.4921428571	11.3857142857	18.475	72.3657142857	39.23	22.6028571429	2.835	135.674285714	3.96428571429	28.5985714286	10.4135714286	11.0842857143	11.0842857143	0.731428571429	0.731428571429	0.03	1.74642857143	1.74642857143	53.945	2.25428571429	45.9671428571	0.0128571428571	36.78	124.109285714	0.945	1.91571428571	1.40857142857	1.40857142857	0.00642857142857	33.1285714286	33.1285714286	0.739285714286	0.00428571428571	2.63214285714	2.63214285714	39.8285714286	2.92285714286	6.10214285714	17.1092857143	5.17428571429	20.9821428571	5.97285714286	12.3585714286	1.72142857143	7.32785714286	23.5771428571	10.8442857143	10.8442857143	4.26357142857	7.26214285714	6.67571428571	1.27428571429	12.7135714286	4.45642857143	3.03142857143	0.0178571428571	2.49071428571	13.175	13.175	0.075	3.85571428571	0.00142857142857	0.00428571428571	0.00571428571429	10.0878571429	1.23071428571	7.66642857143	7.06357142857	7.06357142857	1.23571428571	7.44071428571	16.5257142857	8.425	0.872142857143	22.7235714286	2.49571428571	4.325	0.0378571428571	8.85928571429	18.5464285714	18.5464285714	5.87142857143	14.005	18.47	13.5	12.3385714286	0.0978571428571	3.87357142857	2.39214285714	25.0407142857	4.01142857143	14.8871428571	14.8871428571	4.26642857143	4.26642857143	5.22142857143	5.22142857143	0.085	52.5471428571	9.99	9.99	29.83	2.32571428571	2.32571428571	0.0778571428571	2.735	3.39	3.13642857143	0.747857142857	1.73714285714	9.49	0.535714285714	1.21	1.50928571429	0.266428571429	0.266428571429	0.00142857142857	0.00142857142857	1.74785714286	6.01714285714	2.345	6.47857142857	0.01	2.62785714286	1.20142857143	1.20142857143	0.907857142857	14.5	22.2028571429	13.5935714286	13.5935714286	6.64928571429	0.177857142857	0.177857142857	4.61571428571	2.51571428571	2.51571428571	11.2271428571	0.302857142857	0.302857142857	3.03428571429	3.46785714286	1.77357142857	2.28357142857	0.00428571428571
